Number,dateReported,startDate,offenseCode,offenseDescription,streetAddress,cityDescription,stateDescription,zipCode,longitude,latitude,Booked,DAComplaint,Cited,burglaryFactor,felonyMisdemeanor
MP20800893,"Apr 6, 2020, 7:20:00 AM","Apr 6, 2020, 5:00:00 AM",488 PC,488 PC PETTY THEFT 06 Theft 2305,1523 QUEENS AVE,MODESTO,CALIFORNIA,95355,-120.9679741,37.66616604,0,0,0,,MISDEMEANOR
MP20800902,"Apr 6, 2020, 3:55:00 PM","Apr 5, 2020, 11:50:00 PM",488 PC,488 PC PETTY THEFT 06 Theft 2305,908 MOMNEY CT,MODESTO,CALIFORNIA,95355,-120.9500787,37.65519766,0,0,0,,MISDEMEANOR
MP20007606,"Mar 12, 2020, 7:56:55 PM","Mar 12, 2020, 6:30:00 AM",460 (A) PC,460 (A) PC BURGLARY:FIRST DEGREE 05 Burglary - Breaking & Entering 2187,500 KANSAS AVE,MODESTO,CALIFORNIA,95351,-121.0137425,37.64518522,0,0,0,RESIDENCE - DAY (6AM - 6PM),FELONY
MP20009800,"Apr 7, 2020, 7:29:01 AM","Apr 6, 2020, 9:00:00 PM",488 PC,488 PC PETTY THEFT 06 Theft 2305,209 GREGORY LN,MODESTO,CALIFORNIA,95354,-120.9511502,37.64043096,0,0,0,,MISDEMEANOR
MP20009865,"Apr 7, 2020, 6:19:00 PM","Mar 31, 2020, 12:00:00 AM",460 (B) PC,460 (B) PC BURGLARY:SECOND DEGREE: FELONY 05 Burglary - Breaking & Entering 2188,1810 LAURALEE CT,MODESTO,CALIFORNIA,95350,-121.0238066,37.66063477,0,0,0,NON-RESIDENCE - UNKNOWN,FELONY
MP20009845,"Apr 7, 2020, 2:00:48 PM","Apr 7, 2020, 2:00:48 PM",243 (D) PC,243 (D) PC BATTERY W/SERIOUS BODILY INJURY: FELONY 04 Aggravated Assault 1192,4001 TIERRA LAGO DR,MODESTO,CALIFORNIA,95356,-121.0429403,37.69693664,1,0,0,,FELONY
MP20009845,"Apr 7, 2020, 2:00:48 PM","Apr 7, 2020, 2:00:48 PM",245 (A)(1) PC,245 (A)(1) PC FORCE OR ADW NOT FIREARM:GBI LIKELY: FELONY 04 Aggravated Assault 1231,4001 TIERRA LAGO DR,MODESTO,CALIFORNIA,95356,-121.0429403,37.69693664,1,0,0,,FELONY
MP20009866,"Apr 7, 2020, 5:35:42 PM","Apr 5, 2020, 6:00:00 PM",460 (B) PC,460 (B) PC BURGLARY:SECOND DEGREE: FELONY 05 Burglary - Breaking & Entering 2188,3937 E ORANGEBURG AVE,MODESTO,CALIFORNIA,95355,-120.9218015,37.663747,0,0,0,NON-RESIDENCE - UNKNOWN,FELONY
MP20009868,"Apr 7, 2020, 6:13:36 PM","Apr 5, 2020, 6:00:00 PM",460 (B) PC,460 (B) PC BURGLARY:SECOND DEGREE: FELONY 05 Burglary - Breaking & Entering 2188,3937 E ORANGEBURG AVE,MODESTO,CALIFORNIA,95355,-120.9218145,37.66375204,0,0,0,NON-RESIDENCE - UNKNOWN,FELONY
MP20005547,"Feb 23, 2020, 10:34:00 PM","Feb 23, 2020, 10:34:00 PM",261 (A)(2) PC,261 (A)(2) PC RAPE BY FORCE/FEAR/ETC 02a. Rape 1375,3713 HAVENHURST CT,MODESTO,CALIFORNIA,95355,-120.9271401,37.66802309,0,1,0,,FELONY
MP20009927,"Apr 8, 2020, 10:51:50 AM","Apr 1, 2020, 12:00:00 PM",460 (B) PC,460 (B) PC BURGLARY:SECOND DEGREE: FELONY 05 Burglary - Breaking & Entering 2188,1601 JIM WAY,MODESTO,CALIFORNIA,95358,-120.9853808,37.60731189,0,0,0,NON-RESIDENCE - UNKNOWN,FELONY
MP20009911,"Apr 8, 2020, 8:56:00 AM","Mar 31, 2020, 3:00:00 PM",487 (A) PC,487 (A) PC GRAND THEFT:MONEY/LABOR/PROPERTY OVER $400: FELONY 06 Theft 2284,1206 MOUNT VERNON DR,MODESTO,CALIFORNIA,95350,-121.0108917,37.67702811,0,0,0,,
MP20009894,"Apr 7, 2020, 11:49:14 PM","Apr 7, 2020, 11:49:14 PM",273 A(A) PC,273 A(A) PC WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH: FELONY 04 Aggravated Assault 1475,2318 E ORANGEBURG AVE,MODESTO,CALIFORNIA,95355,-120.953485,37.6633887,1,0,0,,FELONY
MP20009786,"Apr 6, 2020, 10:17:13 PM","Apr 6, 2020, 9:45:00 PM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,807 NEEDHAM ST,MODESTO,CALIFORNIA,95354,-121.0028917,37.64589472,0,0,0,,FELONY
MP20009829,"Apr 7, 2020, 12:54:05 PM","Apr 7, 2020, 12:54:05 PM",245 (A)(4) PC,245 (A)(4) PC ASSAULT WITH DEADLY WEAPON:  POSSIBLE GBI: FELONY 04 Aggravated Assault 1236,1613 Scenic Drive ,MODESTO,CALIFORNIA,,-120.9689659,37.65144143,0,0,0,,FELONY
MP20009829,"Apr 7, 2020, 12:54:05 PM","Apr 7, 2020, 12:54:05 PM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,1613 Scenic Drive ,MODESTO,CALIFORNIA,,-120.9689659,37.65144143,0,0,0,,FELONY
MP20009904,"Apr 8, 2020, 3:44:52 AM","Apr 8, 2020, 3:44:52 AM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,710 N 9TH ST,MODESTO,CALIFORNIA,95350,-121.0195195,37.655083,1,0,0,,FELONY
MP20009982,"Apr 8, 2020, 7:19:11 PM","Apr 8, 2020, 7:19:11 PM",245 (A)(1) PC,245 (A)(1) PC FORCE OR ADW NOT FIREARM:GBI LIKELY: FELONY 04 Aggravated Assault 1231,430 S WASHINGTON ST,MO,CALIFORNIA,95351,-121.0069617,37.63445538,1,0,0,,FELONY
MP20009941,"Apr 7, 2020, 10:00:00 PM","Apr 7, 2020, 9:00:00 AM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,2317 MOUNTAIN QUAIL WAY,MODESTO,CALIFORNIA,95355,-120.9422703,37.6760385,0,0,0,,FELONY
MP20010009,"Apr 9, 2020, 2:23:44 AM","Apr 9, 2020, 2:23:44 AM",460 (B) PC,460 (B) PC BURGLARY:SECOND DEGREE: FELONY 05 Burglary - Breaking & Entering 2188,2101 STANDIFORD AVE,MO,,95356,-121.0323073,37.69006752,0,0,0,,
MP20010013,"Apr 9, 2020, 5:44:20 AM","Apr 9, 2020, 5:44:20 AM",187 (A) PC,187 (A) PC MURDER 01a. Criminal Homicide: Murder and Negligent Manslaughter 767,2020 W BRIGGSMORE AVE,MO,CALIFORNIA,95350,-121.0291121,37.66953437,1,0,0,,FELONY
MP20009639,"Apr 4, 2020, 7:10:55 PM","Apr 4, 2020, 4:00:00 PM",211 PC,211 PC ROBBERY 03 Robbery 853,HAWTHORNE AVE,MODESTO,CALIFORNIA,,-121.0122434,37.67038902,0,0,0,,FELONY
MP20010029,"Apr 9, 2020, 11:43:00 AM","Feb 1, 2020, 12:00:00 AM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,447 MAGNOLIA AVE,MODESTO,CALIFORNIA,95354,-120.9966714,37.65088775,0,0,0,,FELONY
MP20010007,"Apr 9, 2020, 12:44:30 AM","Apr 9, 2020, 12:44:30 AM",211 PC,211 PC ROBBERY 03 Robbery 853,1424 COFFEE RD,MODESTO,CALIFORNIA,95355,-120.9753396,37.66434806,0,0,0,,FELONY
MP20010011,"Apr 9, 2020, 4:28:06 AM","Apr 9, 2020, 4:00:00 AM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,604 FORT SUMPTER DR,MODESTO,CALIFORNIA,95354,-120.938209,37.64777763,1,0,0,,FELONY
MP20010069,"Apr 9, 2020, 7:01:47 PM","Apr 9, 2020, 7:01:47 PM",245 (A)(1) PC,245 (A)(1) PC FORCE OR ADW NOT FIREARM:GBI LIKELY: FELONY 04 Aggravated Assault 1231,4017 GAGOS DR,MODESTO,CALIFORNIA,95356,-121.0628432,37.69738138,1,0,0,,FELONY
MP20007793,"Mar 14, 2020, 4:44:01 PM","Mar 14, 2020, 3:00:00 AM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,4320 BLUFF CREEK DR,MODESTO,CALIFORNIA,95355,-120.9150962,37.66152648,0,0,0,NON-RESIDENCE - NIGHT (6PM - 6AM),
MP20009630,"Apr 4, 2020, 4:29:08 PM","Apr 4, 2020, 4:29:08 PM",460 (B) PC,460 (B) PC BURGLARY:SECOND DEGREE: FELONY 05 Burglary - Breaking & Entering 2188,601 14TH ST,MODESTO,CALIFORNIA,95354,-120.9921827,37.63953557,0,0,0,NON-RESIDENCE - DAY (6AM - 6PM),FELONY
MP20009942,"Apr 8, 2020, 1:13:32 PM","Apr 7, 2020, 4:00:00 PM",261 (A)(2) PC,261 (A)(2) PC RAPE BY FORCE/FEAR/ETC 02a. Rape 1375,TUOLUMNE BL,MODESTO,CALIFORNIA,95351,-120.9956551,37.62847356,0,0,0,,FELONY
MP20010010,"Apr 9, 2020, 2:58:44 AM","Apr 9, 2020, 2:58:44 AM",488 PC,488 PC PETTY THEFT 06 Theft 2305,1439 SUNRISE AVE,MO,CALIFORNIA,95350,-120.9851547,37.66495016,0,0,0,,MISDEMEANOR
MP20010050,"Apr 9, 2020, 3:21:07 PM","Apr 9, 2020, 3:18:00 PM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,1312 MC HENRY AVE,MODESTO,CALIFORNIA,95350,-120.9925185,37.66231046,0,0,0,,FELONY
MP20009842,"Apr 7, 2020, 1:09:00 PM","Feb 21, 2020, 3:30:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,"SCENIC DR, MO / COFFEE RD, MO ( 42/C4 ) ; BIKE TRAIL ENTRANCE",,,,-120.9755312,37.64898949,0,0,0,,FELONY
MP20009955,"Apr 8, 2020, 4:07:23 PM","Apr 8, 2020, 3:30:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,1307 7TH ST,MODESTO,CALIFORNIA,95354,-121.0070428,37.6413897,0,0,0,,FELONY
MP20009994,"Apr 8, 2020, 11:00:00 PM","Apr 8, 2020, 10:00:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,2701 LA PALMA DR,MO,,95354,-120.944854,37.64376455,0,0,0,,FELONY
MP20010006,"Apr 9, 2020, 1:15:00 AM","Apr 8, 2020, 6:00:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,932 SPENCER AVE,MO,,95351,-121.0162545,37.62892478,0,0,0,,FELONY
MP20010108,"Apr 10, 2020, 10:44:00 AM","Apr 5, 2020, 5:00:00 PM",487 (A) PC,487 (A) PC GRAND THEFT:MONEY/LABOR/PROPERTY OVER $400: FELONY 06 Theft 2284,215 FLOYD AVE,MODESTO,CALIFORNIA,95350,-120.989927,37.67888886,0,0,0,,FELONY
MP20009810,"Apr 7, 2020, 10:22:05 AM","Apr 6, 2020, 11:00:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,1301 MICA WAY,MODESTO,CALIFORNIA,95355,-120.9422766,37.66240111,0,0,0,,FELONY
MP20009816,"Apr 7, 2020, 10:59:00 AM","Apr 7, 2020, 6:00:00 AM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,601 W GRANGER AVE,MO,,,-121.0011097,37.6678595,0,0,0,,FELONY
MP20010094,"Apr 10, 2020, 5:57:14 AM","Apr 10, 2020, 5:57:14 AM",460 (B) PC,460 (B) PC BURGLARY:SECOND DEGREE: FELONY 05 Burglary - Breaking & Entering 2188,925 CARVER RD,MODESTO,CALIFORNIA,95350,-121.0222975,37.65764424,0,0,0,,FELONY
MP20010078,"Apr 9, 2020, 6:53:59 PM","Apr 9, 2020, 6:53:59 PM",273 A(A) PC,273 A(A) PC WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH: FELONY 04 Aggravated Assault 1475,UNKNOWN LOCATION,,,95356,,,1,0,0,,FELONY
MP20800918,"Apr 8, 2020, 3:19:00 PM","Apr 7, 2020, 11:50:00 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,301 STANDIFORD AVE,MODESTO,CALIFORNIA,95350,-120.9973378,37.68918556,0,0,0,,FELONY
MP20009997,"Apr 8, 2020, 10:57:47 PM","Apr 8, 2020, 10:57:47 PM",460 (A) PC,460 (A) PC BURGLARY:FIRST DEGREE 05 Burglary - Breaking & Entering 2187,404 ANSONVILLE LN,MODESTO,CALIFORNIA,95357,-120.9258609,37.6430434,0,0,0,RESIDENCE - NIGHT (6PM - 6AM),FELONY
MP20800920,"Apr 8, 2020, 6:56:00 AM","Apr 6, 2020, 1:30:00 PM",487 (A) PC,487 (A) PC GRAND THEFT:MONEY/LABOR/PROPERTY OVER $400: FELONY 06 Theft 2284,3601 PRESCOTT RD,MODESTO,CALIFORNIA,95356,-121.0316468,37.69158162,0,0,0,,FELONY
MP20800919,"Apr 9, 2020, 8:44:00 AM","Apr 9, 2020, 5:00:00 AM",487 (A) PC,487 (A) PC GRAND THEFT:MONEY/LABOR/PROPERTY OVER $400: FELONY 06 Theft 2284,1614 MAPLEWOOD DR,MODESTO,CALIFORNIA,95350,-121.020215,37.66173147,0,0,0,,FELONY
MP20010093,"Apr 10, 2020, 4:52:58 AM","Apr 10, 2020, 4:52:58 AM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,2800 BRADEN AVE,MODESTO,CALIFORNIA,95356,-121.0462932,37.68735403,0,0,0,,FELONY
MP20010093,"Apr 10, 2020, 4:52:58 AM","Apr 10, 2020, 4:52:58 AM",245 (A)(4) PC,245 (A)(4) PC ASSAULT WITH DEADLY WEAPON:  POSSIBLE GBI: FELONY 04 Aggravated Assault 1236,2800 BRADEN AVE,MODESTO,CALIFORNIA,95356,-121.0462932,37.68735403,0,0,0,,FELONY
MP20010110,"Apr 10, 2020, 10:35:41 AM","Apr 10, 2020, 10:30:00 AM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,"E RUMBLE RD, MO / COFFEE RD, MO ( 37/C1 )",,,,-120.975962,37.68168682,1,0,0,,FELONY
MP20010110,"Apr 10, 2020, 10:35:41 AM","Apr 10, 2020, 10:30:00 AM",245 (A)(4) PC,245 (A)(4) PC ASSAULT WITH DEADLY WEAPON:  POSSIBLE GBI: FELONY 04 Aggravated Assault 1236,"E RUMBLE RD, MO / COFFEE RD, MO ( 37/C1 )",,,,-120.975962,37.68168682,1,0,0,,FELONY
MP20010135,"Apr 10, 2020, 3:11:54 PM","Apr 9, 2020, 7:30:00 AM",261 (A)(2) PC,261 (A)(2) PC RAPE BY FORCE/FEAR/ETC 02a. Rape 1375,2100 COFFEE RD,MODESTO,CALIFORNIA,,-120.9754589,37.67423063,1,0,0,,FELONY
MP20010135,"Apr 10, 2020, 3:11:54 PM","Apr 9, 2020, 7:30:00 AM",289 (A)(1) PC,289 (A)(1) PC SEXUAL PENETRATION WITH FORCE/ETC 02a. Rape 1613,2100 COFFEE RD,MODESTO,CALIFORNIA,,-120.9754589,37.67423063,1,0,0,,FELONY
MP20010153,"Apr 10, 2020, 6:49:41 PM","Apr 9, 2020, 6:00:00 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,2908 PENNY LN,MODESTO,CALIFORNIA,95354,-120.9394017,37.64522212,0,0,0,,FELONY
MP20010144,"Apr 10, 2020, 5:00:12 PM","Apr 10, 2020, 5:00:12 PM",245 (A)(1) PC,245 (A)(1) PC FORCE OR ADW NOT FIREARM:GBI LIKELY: FELONY 04 Aggravated Assault 1231,2307 OAKDALE RD,MO,CALIFORNIA,95355,-120.9594126,37.67510695,1,0,0,,FELONY
MP20010151,"Apr 10, 2020, 6:18:52 PM","Apr 10, 2020, 3:00:00 AM",488 PC,488 PC PETTY THEFT 06 Theft 2305,2700 MARINA DR,MO,CALIFORNIA,,-120.9605463,37.6788172,0,0,0,,MISDEMEANOR
MP20010177,"Apr 11, 2020, 12:14:58 AM","Apr 11, 2020, 12:14:58 AM",245 (A)(4) PC,245 (A)(4) PC ASSAULT WITH DEADLY WEAPON:  POSSIBLE GBI: FELONY 04 Aggravated Assault 1236,"N RIVERSIDE DR, MO / YOSEMITE BLVD, MO ( 47/A2 )",MO,CALIFORNIA,,-120.9480421,37.63812917,1,0,0,,FELONY
MP20010186,"Apr 11, 2020, 4:15:19 AM","Apr 11, 2020, 4:15:19 AM",245 (A)(1) PC,245 (A)(1) PC FORCE OR ADW NOT FIREARM:GBI LIKELY: FELONY 04 Aggravated Assault 1231,2209 MONTE CARLO AVE,MODESTO,CALIFORNIA,95350,-121.0088858,37.6753852,0,0,0,,FELONY
MP20010157,"Apr 10, 2020, 8:27:43 PM","Apr 10, 2020, 3:00:00 PM",460 (A) PC,460 (A) PC BURGLARY:FIRST DEGREE 05 Burglary - Breaking & Entering 2187,561 PIRINEN LN,MODESTO,CALIFORNIA,95354,-120.9406101,37.64761669,0,0,0,"RESIDENCE - DAY (6AM - 6PM),NON-RESIDENCE - NIGHT (6PM - 6AM)",FELONY
MP20010148,"Apr 10, 2020, 6:47:02 PM","Apr 10, 2020, 6:47:02 PM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,2307 OAKDALE RD,MODESTO,CALIFORNIA,95355,-120.9582254,37.6752423,1,0,0,,FELONY
MP20010148,"Apr 10, 2020, 6:47:02 PM","Apr 10, 2020, 6:47:02 PM",245 (A)(4) PC,245 (A)(4) PC ASSAULT WITH DEADLY WEAPON:  POSSIBLE GBI: FELONY 04 Aggravated Assault 1236,2307 OAKDALE RD,MODESTO,CALIFORNIA,95355,-120.9582254,37.6752423,1,0,0,,FELONY
MP20010213,"Apr 11, 2020, 1:14:04 PM","Apr 10, 2020, 10:30:00 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,3024 SHERWOOD AVE,MODESTO,CALIFORNIA,95350,-120.9961898,37.68216584,0,0,0,,FELONY
MP20010209,"Apr 11, 2020, 12:31:30 PM","Apr 11, 2020, 12:31:30 PM",460 (A) PC,460 (A) PC BURGLARY:FIRST DEGREE 05 Burglary - Breaking & Entering 2187,1601 WOLVERINE WAY,MODESTO,CALIFORNIA,95355,-120.9693444,37.65680887,0,0,0,RESIDENCE - DAY (6AM - 6PM),FELONY
MP20010209,"Apr 11, 2020, 12:31:30 PM","Apr 11, 2020, 12:31:30 PM",484 (A) PC,484 (A) PC PETTY THEFT: MISD 06 Theft 2252,1601 WOLVERINE WAY,MODESTO,CALIFORNIA,95355,-120.9693444,37.65680887,0,0,0,,MISDEMEANOR
MP20010143,"Apr 10, 2020, 4:27:05 PM","Apr 10, 2020, 5:00:00 AM",460 (A) PC,460 (A) PC BURGLARY:FIRST DEGREE 05 Burglary - Breaking & Entering 2187,2120 INGLENOOK DR,MODESTO,CALIFORNIA,95358,-121.0107641,37.59794127,1,0,0,RESIDENCE - NIGHT (6PM - 6AM),FELONY
MP20010240,"Apr 11, 2020, 6:26:47 PM","Apr 11, 2020, 6:26:47 PM",488 PC,488 PC PETTY THEFT 06 Theft 2305,"EICHER AVE, MO / AULSTON AVE, MO ( 36/B2 )",,,,-121.0342528,37.67550493,0,0,1,,MISDEMEANOR
MP20010195,"Apr 11, 2020, 7:48:47 AM","Apr 11, 2020, 7:48:47 AM",460 (A) PC,460 (A) PC BURGLARY:FIRST DEGREE 05 Burglary - Breaking & Entering 2187,312 ROWLAND AVE,MO,,95354,-120.9728532,37.64197061,0,0,0,NON-RESIDENCE - NIGHT (6PM - 6AM),FELONY
MP20010195,"Apr 11, 2020, 7:48:47 AM","Apr 11, 2020, 7:48:47 AM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,312 ROWLAND AVE,MO,,95354,-120.9728532,37.64197061,0,0,0,,FELONY
MP20010201,"Apr 11, 2020, 11:05:41 AM","Apr 11, 2020, 11:05:41 AM",460 (B) PC,460 (B) PC BURGLARY:SECOND DEGREE: FELONY 05 Burglary - Breaking & Entering 2188,1620 CROWS LANDING RD,MODESTO,CALIFORNIA,95358,-120.9928898,37.60612159,0,0,0,NON-RESIDENCE - UNKNOWN,FELONY
MP20010095,"Apr 10, 2020, 7:02:00 AM","Apr 9, 2020, 12:00:00 AM",488 PC,488 PC PETTY THEFT 06 Theft 2305,2514 TULLY RD,MODESTO,CALIFORNIA,95350,-121.012031,37.67829911,0,0,0,,MISDEMEANOR
MP20010049,"Apr 9, 2020, 10:06:36 AM","Mar 30, 2020, 8:00:00 PM",487 (A) PC,487 (A) PC GRAND THEFT:MONEY/LABOR/PROPERTY OVER $400: FELONY 06 Theft 2284,209 WALNUT ST,MODESTO,CALIFORNIA,95351,,,1,0,0,,FELONY
MP20010049,"Apr 9, 2020, 10:06:36 AM","Mar 30, 2020, 8:00:00 PM",261 (A)(1) PC,261 (A)(1) PC RAPE:VICTIM INCAPABLE OF GIVING CONSENT 02a. Rape 1374,209 WALNUT ST,MODESTO,CALIFORNIA,95351,,,1,0,0,,FELONY
MP20010245,"Apr 11, 2020, 7:50:59 PM","Apr 11, 2020, 7:50:59 PM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,419 CHAMISE DR,MODESTO,CALIFORNIA,95354,-120.9387302,37.64357219,1,0,0,,FELONY
MP20010282,"Apr 12, 2020, 8:07:44 AM","Apr 12, 2020, 8:07:44 AM",211 PC,211 PC ROBBERY 03 Robbery 853,320 9TH ST,MO,,,-120.9939769,37.63391246,1,0,0,,FELONY
MP20010223,"Apr 11, 2020, 3:08:57 PM","Apr 11, 2020, 3:08:57 PM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,209 WALNUT ST,MO,,95351,-121.009501,37.63215382,1,0,0,,FELONY
MP20010012,"Apr 9, 2020, 5:11:00 AM","Apr 9, 2020, 5:11:00 AM",488 PC,488 PC PETTY THEFT 06 Theft 2305,1624 CAMEO WAY,MODESTO,CALIFORNIA,95350,-120.9863856,37.66799797,0,0,0,,MISDEMEANOR
MP20010032,"Apr 9, 2020, 11:45:00 AM","Apr 8, 2020, 6:00:00 PM",488 PC,488 PC PETTY THEFT 06 Theft 2305,242 CORSON AVE,MODESTO,CALIFORNIA,95350,-120.9903096,37.65820466,0,0,0,,MISDEMEANOR
MP20010270,"Apr 12, 2020, 3:03:43 AM","Apr 12, 2020, 3:03:43 AM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,2003 RADNOR WAY,MODESTO,CALIFORNIA,95350,-121.0232003,37.68180546,1,0,0,,FELONY
MP20010021,"Apr 9, 2020, 9:52:46 AM","Apr 6, 2020, 10:30:00 AM",488 PC,488 PC PETTY THEFT 06 Theft 2305,312 E ORANGEBURG AVE,MODESTO,CALIFORNIA,95350,-120.9887716,37.66325552,0,0,0,,MISDEMEANOR
MP20009913,"Apr 8, 2020, 8:57:00 AM","Apr 7, 2020, 9:00:00 PM",488 PC,488 PC PETTY THEFT 06 Theft 2305,420 S WASHINGTON ST,MODESTO,CALIFORNIA,95351,-121.00723,37.63487262,0,0,0,,MISDEMEANOR
MP20010285,"Apr 12, 2020, 9:34:00 AM","Apr 11, 2020, 5:00:00 PM",488 PC,488 PC PETTY THEFT 06 Theft 2305,3605 ARDIA AVE,MODESTO,CALIFORNIA,95357,-120.9276203,37.64670338,0,0,0,,MISDEMEANOR
MP20010279,"Apr 12, 2020, 7:12:31 AM","Apr 12, 2020, 1:00:00 AM",460 (A) PC,460 (A) PC BURGLARY:FIRST DEGREE 05 Burglary - Breaking & Entering 2187,1517 WESTRIDGE PL,MODESTO,CALIFORNIA,95358,-121.0423949,37.65774729,0,0,0,RESIDENCE - NIGHT (6PM - 6AM),FELONY
MP20010311,"Apr 12, 2020, 5:08:47 PM","Apr 11, 2020, 10:00:00 PM",261 (A)(3) PC,261 (A)(3) PC RAPE OF DRUGGED VICTIM 02a. Rape 1376,316 N CONEJO AVE,MO,,95354,-120.9661127,37.64208569,0,0,0,,FELONY
MP20010249,"Apr 11, 2020, 9:10:19 PM","Apr 9, 2020, 8:11:00 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,401 MT EVEREST CT,MO,CALIFORNIA,,-120.9981077,37.60024001,0,0,0,NON-RESIDENCE - NIGHT (6PM - 6AM),FELONY
MP20010261,"Apr 12, 2020, 12:12:50 AM","Apr 12, 2020, 12:12:50 AM",460 (A) PC,460 (A) PC BURGLARY:FIRST DEGREE 05 Burglary - Breaking & Entering 2187,804 SUTTER AVE,MODESTO,CALIFORNIA,95351,-121.0120623,37.6186191,0,0,0,,FELONY
MP20010261,"Apr 12, 2020, 12:12:50 AM","Apr 12, 2020, 12:12:50 AM",212.5 (A) PC,212.5 (A) PC ROBBERY:FIRST DEGREE:CAB/ETC/INHABITED DWELLING 03 Robbery 860,804 SUTTER AVE,MODESTO,CALIFORNIA,95351,-121.0120623,37.6186191,0,0,0,,FELONY
MP20010351,"Apr 13, 2020, 10:46:18 AM","Apr 13, 2020, 10:46:18 AM",460 (A) PC,460 (A) PC BURGLARY:FIRST DEGREE 05 Burglary - Breaking & Entering 2187,2313 EICHER AVE,MO,CALIFORNIA,95350,-121.0366853,37.67573811,0,0,0,RESIDENCE - UNKNOWN,FELONY
MP20010360,"Apr 13, 2020, 11:56:21 AM","Apr 13, 2020, 11:56:21 AM",664 /187 (A) PC,664 /187 (A) PC ATTEMPTED MURDER 04 Aggravated Assault 2897,1313 TRENARY WAY,MODESTO,CALIFORNIA,95354,-120.9740621,37.62667635,1,0,0,,FELONY
MP20010360,"Apr 13, 2020, 11:56:21 AM","Apr 13, 2020, 11:56:21 AM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,1313 TRENARY WAY,MODESTO,CALIFORNIA,95354,-120.9740621,37.62667635,1,0,0,,FELONY
MP20010165,"Apr 10, 2020, 9:23:30 PM","Apr 10, 2020, 6:00:00 PM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,3413 WILL SCARLET WAY,MODESTO,CALIFORNIA,95355,-120.9318754,37.66934104,1,0,0,,FELONY
MP20010344,"Apr 13, 2020, 7:07:00 AM","Apr 9, 2020, 3:30:00 PM",460 (B) PC,460 (B) PC BURGLARY:SECOND DEGREE: FELONY 05 Burglary - Breaking & Entering 2188,950 OAKDALE RD,MODESTO,CALIFORNIA,95355,-120.9561624,37.65573653,0,0,0,NON-RESIDENCE - NIGHT (6PM - 6AM),FELONY
